OTU,Kingdom,Phylum,Class,Order,Family,Genus
OTU_2303,Bacteria(100.0),Planctomycetes(93.1),Planctomycetacia(66.1),Planctomycetales(55.0),Planctomycetaceae(43.6),Planctomyces(43.6)
OTU_2305,Bacteria(100.0),Actinobacteria(96.6),Actinobacteria(68.4),Actinomycetales(55.0),Pseudonocardiaceae(43.6),Thermobispora(43.6)
OTU_2308,Bacteria(100.0),Firmicutes(96.6),Clostridia(68.4),Clostridiales(55.0),Peptococcaceae_2(43.6),Pelotomaculum(43.6)
OTU_2311,Bacteria(100.0),Firmicutes(99.6),Bacilli(82.2),Bacillales(66.6),Pasteuriaceae(53.2),Pasteuria(47.9)
OTU_2310,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(100.0),Legionellales(99.3),Legionellaceae(99.3),Legionella(99.3)
OTU_2318,Bacteria(100.0),Firmicutes(99.0),Clostridia(66.1),Thermoanaerobacterales(53.7),Thermoanaerobacteraceae(43.1),Moorella(43.1)
OTU_2312,Bacteria(100.0),Chloroflexi.ph(99.8),Thermomicrobia(85.4),Sphaerobacterales(64.4),Sphaerobacteraceae(51.6),Sphaerobacter(47.1)
OTU_2314,Bacteria(100.0),Proteobacteria(36.6),Deltaproteobacteria(27.7),Desulfobacterales(27.7),Desulfobulbaceae(27.7),Desulfobulbus(27.7)
OTU_2309,Bacteria(100.0),Firmicutes(46.0),Clostridia(30.4),Clostridiales(30.4),Ruminococcaceae(30.4),Sporobacter(30.4)
OTU_2319,Bacteria(100.0),Firmicutes(93.1),Clostridia(66.1),Clostridiales(55.0),Clostridiales_Incertae_Sedis_III(43.1),Caldicellulosiruptor(43.1)
OTU_2315,Bacteria(100.0),Actinobacteria(36.6),Actinobacteria(27.7),Bifidobacteriales(27.7),Bifidobacteriaceae(27.7),Bifidobacterium(27.7)
OTU_2317,Bacteria(100.0),Firmicutes(36.5),Bacilli(27.5),Bacillales(27.5),Paenibacillaceae_1(27.5),Paenibacillus(27.5)
OTU_2320,Bacteria(100.0),Bacteroidetes(56.9),Sphingobacteria(33.6),Sphingobacteriales(33.6),Saprospiraceae(33.6),Lewinella(33.6)
OTU_2322,Bacteria(100.0),Proteobacteria(75.7),Alphaproteobacteria(31.1),Rhizobiales(31.1),Rhizobiaceae(31.1),Rhizobium(31.1)
OTU_2316,Bacteria(100.0),Proteobacteria(53.9),Deltaproteobacteria(31.9),Desulfobacterales(31.9),Desulfobulbaceae(31.9),Desulfobulbus(31.9)
OTU_2321,Bacteria(100.0),Firmicutes(36.5),Clostridia(27.7),Clostridiales(27.7),Clostridiales_Incertae_Sedis_XVII(27.7),Thermaerobacter(27.7)
OTU_2313,Bacteria(100.0),Proteobacteria(99.7),Deltaproteobacteria(83.2),Desulfobacterales(60.3),Desulfobacteraceae(47.4),Desulfatibacillum(45.4)
OTU_2323,Bacteria(100.0),Firmicutes(43.9),Clostridia(29.5),Clostridiales(29.5),Clostridiaceae_1(29.5),Fervidicella(29.5)
OTU_2324,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(100.0),Desulfuromonadales(99.3),Geobacteraceae(95.4),Geobacter(89.1)
OTU_2330,Bacteria(100.0),Planctomycetes(99.8),Planctomycetacia(85.9),Planctomycetales(72.4),Planctomycetaceae(61.6),Blastopirellula(50.0)
OTU_2328,Bacteria(100.0),Proteobacteria(99.9),Gammaproteobacteria(89.9),Legionellales(70.1),Legionellaceae(58.3),Legionella(49.5)
OTU_2327,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(99.8),Sphingomonadales(99.6),Sphingomonadaceae(99.6),Sphingomonas(99.4)
OTU_2325,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(87.6),Rhizobiales(70.1),Phyllobacteriaceae(58.3),Chelativorans(50.0)
OTU_2329,Bacteria(100.0),Firmicutes(99.9),Clostridia(87.2),Clostridiales(76.0),Clostridiaceae_1(66.1),Caloramator(50.0)
OTU_2335,Bacteria(100.0),Planctomycetes(99.9),Planctomycetacia(87.2),Planctomycetales(76.0),Planctomycetaceae(66.1),Planctomyces(46.1)
OTU_2326,Bacteria(100.0),Bacteroidetes(75.7),Bacteroidia(50.5),Bacteroidales(50.5),Bacteroidaceae(41.6),Acetomicrobium(41.6)
OTU_2332,Bacteria(100.0),Proteobacteria(99.8),Deltaproteobacteria(69.5),Syntrophobacterales(57.7),Syntrophaceae(45.2),Desulfomonile(44.9)
OTU_2339,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(94.0),Myxococcales(90.5),Phaselicystidaceae(67.7),Phaselicystis(53.2)
OTU_2333,Bacteria(100.0),Actinobacteria(56.9),Actinobacteria(33.6),Actinomycetales(33.6),Dermacoccaceae(33.6),Branchiibius(33.6)
OTU_2334,Bacteria(100.0),Acidobacteria(96.6),Holophagae(68.4),Holophagales(56.8),Holophagaceae(44.7),Geothrix(44.7)
OTU_2342,Bacteria(100.0),Chloroflexi.ph(100.0),Anaerolineae(92.0),Anaerolineales(90.5),Anaerolineaceae(87.6),Bellilinea(47.1)
OTU_2331,Bacteria(100.0),Proteobacteria(46.0),Gammaproteobacteria(30.4),Xanthomonadales(30.4),Xanthomonadaceae(30.4),Dokdonella(30.4)
OTU_2340,Bacteria(100.0),Spirochaetes(84.2),Spirochaetes(59.4),Spirochaetales(52.9),Leptospiraceae(42.3),Leptospira(42.3)
OTU_2336,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(95.6),Rhodospirillales(95.6),Rhodospirillaceae(79.7),Azospirillum(60.6)
OTU_2337,Bacteria(100.0),Actinobacteria(100.0),Actinobacteria(98.9),Solirubrobacterales(98.9),Conexibacteraceae(96.4),Conexibacter(92.4)
OTU_2344,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(97.2),Legionellales(96.2),Coxiellaceae(92.4),Aquicella(79.9)
OTU_2338,Bacteria(100.0),Nitrospira.ph(100.0),Nitrospira.cl(96.0),Nitrospirales(96.0),Nitrospiraceae(95.4),Nitrospira(85.8)
OTU_2341,Bacteria(100.0),Actinobacteria(100.0),Actinobacteria(93.2),Acidimicrobiales(77.1),Acidimicrobineae_incertae_sedis(64.6),Aciditerrimonas(51.7)
OTU_2343,Bacteria(100.0),Proteobacteria(99.9),Gammaproteobacteria(88.8),Legionellales(72.4),Legionellaceae(63.0),Legionella(51.2)
OTU_2347,Bacteria(100.0),Firmicutes(99.8),Clostridia(84.9),Clostridiales(68.8),Clostridiaceae_4(49.1),Geosporobacter(46.1)
OTU_2345,Bacteria(100.0),Chloroflexi.ph(99.8),Ktedonobacteria(86.3),Ktedonobacterales(72.4),Ktedonobacteraceae(59.9),Ktedonobacter(50.0)
OTU_2351,Bacteria(100.0),Proteobacteria(36.8),Gammaproteobacteria(27.7),Cardiobacteriales(27.7),Cardiobacteriaceae(27.7),Cardiobacterium(27.7)
OTU_2348,Bacteria(100.0),Proteobacteria(36.5),Gammaproteobacteria(27.5),Alteromonadales(27.5),Psychromonadaceae(27.5),Psychromonas(27.5)
OTU_2346,Bacteria(100.0),Firmicutes(87.5),Bacilli(64.6),Bacillales(53.7),Paenibacillaceae_1(43.1),Paenibacillus(43.1)
OTU_2349,Bacteria(100.0),Firmicutes(95.2),Clostridia(67.3),Clostridiales(55.8),Peptococcaceae_2(44.1),Desulfurispora(44.1)
OTU_2350,Bacteria(100.0),Gemmatimonadetes(100.0),Gemmatimonadetes(92.9),Gemmatimonadales(91.9),Gemmatimonadaceae(90.2),Gemmatimonas(72.5)
OTU_2353,Bacteria(100.0),Planctomycetes(40.4),Planctomycetacia(28.4),Planctomycetales(28.4),Planctomycetaceae(28.4),Planctomyces(28.4)
OTU_2362,Bacteria(100.0),Fusobacteria.ph(36.5),Fusobacteria.cl(27.5),Fusobacteriales(27.5),Fusobacteriaceae(27.5),Cetobacterium(27.5)
OTU_2352,Bacteria(100.0),Verrucomicrobia(93.1),Verrucomicrobiae(66.1),Verrucomicrobiales(55.0),Verrucomicrobiaceae(43.1),Haloferula(43.1)
OTU_2355,Bacteria(100.0),Thermodesulfobacteria(36.8),Thermodesulfobacteria(27.8),Thermodesulfobacteriales(27.8),Thermodesulfobacteriaceae(27.8),Thermodesulfobacterium(27.8)
OTU_2354,Bacteria(100.0),Proteobacteria(99.7),Deltaproteobacteria(77.5),Myxococcales(53.7),Cystobacteraceae(42.6),Cystobacter(42.6)
OTU_2357,Bacteria(100.0),Chlamydiae(87.5),Chlamydiae(62.5),Chlamydiales(53.7),Parachlamydiaceae(42.6),Parachlamydia(42.6)
OTU_2364,Bacteria(100.0),Chlamydiae(100.0),Chlamydiae(98.0),Chlamydiales(98.0),Parachlamydiaceae(96.2),Neochlamydia(70.9)
OTU_2360,Bacteria(100.0),Planctomycetes(43.3),Planctomycetacia(28.7),Planctomycetales(28.7),Planctomycetaceae(28.7),Zavarzinella(28.7)
OTU_2361,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(89.9),Myxococcales(84.9),Phaselicystidaceae(67.7),Phaselicystis(53.2)
OTU_2358,Bacteria(100.0),Proteobacteria(84.2),Deltaproteobacteria(59.4),Syntrophobacterales(52.9),Syntrophaceae(42.3),Desulfomonile(42.3)
OTU_2356,Bacteria(100.0),Verrucomicrobia(99.3),Opitutae(77.5),Opitutales(61.3),Opitutaceae(47.4),Opitutus(45.5)
OTU_2366,Bacteria(100.0),Planctomycetes(99.8),Planctomycetacia(86.7),Planctomycetales(73.7),Planctomycetaceae(63.0),Gemmata(45.8)
OTU_2367,Bacteria(100.0),Planctomycetes(100.0),Planctomycetacia(95.6),Planctomycetales(95.6),Planctomycetaceae(94.9),Gemmata(65.5)
OTU_2365,Bacteria(100.0),Proteobacteria(99.9),Deltaproteobacteria(89.9),Bdellovibrionales(81.2),Bdellovibrionaceae(72.5),Bdellovibrio(56.3)
OTU_2359,Bacteria(100.0),Gemmatimonadetes(99.7),Gemmatimonadetes(84.9),Gemmatimonadales(68.8),Gemmatimonadaceae(58.3),Gemmatimonas(49.5)
OTU_2363,Bacteria(100.0),Chloroflexi.ph(46.0),Ktedonobacteria(30.4),Ktedonobacterales(30.4),Ktedonobacteraceae(30.4),Ktedonobacter(30.4)
OTU_2373,Bacteria(100.0),Proteobacteria(99.9),Gammaproteobacteria(89.6),Oceanospirillales(71.2),Oceanospirillaceae(51.6),Oleibacter(47.9)
OTU_2370,Bacteria(100.0),Proteobacteria(99.8),Alphaproteobacteria(86.7),Rickettsiales(71.2),Rickettsiaceae(61.6),Rickettsia(50.4)
OTU_2369,Bacteria(100.0),Firmicutes(100.0),Clostridia(94.5),Clostridiales(94.2),Gracilibacteraceae(90.2),Gracilibacter(69.2)
OTU_2372,Bacteria(100.0),Firmicutes(100.0),Bacilli(97.1),Bacillales(97.1),Paenibacillaceae_1(95.4),Paenibacillus(86.9)
OTU_2368,Bacteria(100.0),Actinobacteria(99.9),Actinobacteria(90.9),Solirubrobacterales(74.8),Conexibacteraceae(63.0),Conexibacter(51.7)
OTU_2374,Bacteria(100.0),Verrucomicrobia(75.7),Verrucomicrobiae(45.8),Verrucomicrobiales(45.8),Verrucomicrobiaceae(41.3),Prosthecobacter(41.3)
OTU_2375,Bacteria(100.0),Verrucomicrobia(100.0),Opitutae(98.2),Opitutales(98.2),Opitutaceae(98.0),Opitutus(89.1)
OTU_2371,Bacteria(100.0),Actinobacteria(100.0),Actinobacteria(100.0),Actinomycetales(100.0),Intrasporangiaceae(99.5),Terrabacter(99.3)
OTU_2381,Bacteria(100.0),Verrucomicrobia(100.0),Opitutae(96.4),Opitutales(95.9),Opitutaceae(94.9),Alterococcus(77.6)
OTU_2378,Bacteria(100.0),Chloroflexi.ph(100.0),Caldilineae(95.4),Caldilineales(95.4),Caldilineaceae(94.6),Caldilinea(84.7)
OTU_2377,Bacteria(100.0),Firmicutes(100.0),Bacilli(99.3),Bacillales(99.0),Bacillaceae_1(96.7),Bacillus(93.2)
OTU_2382,Bacteria(100.0),Firmicutes(43.3),Erysipelotrichia(29.1),Erysipelotrichales(29.1),Erysipelotrichaceae(29.1),Erysipelotrichaceae_incertae_sedis(29.1)
OTU_2379,Bacteria(100.0),Proteobacteria(72.3),Gammaproteobacteria(41.7),Chromatiales(41.7),Ectothiorhodospiraceae(41.0),Thioalkalivibrio(41.0)
OTU_2384,Bacteria(100.0),Firmicutes(36.5),Bacilli(27.5),Lactobacillales(27.5),Leuconostocaceae(27.5),Weissella(27.5)
OTU_2376,Bacteria(100.0),Firmicutes(48.3),Clostridia(30.0),Clostridiales(30.0),Clostridiaceae_1(30.0),Anaerobacter(30.0)
OTU_2380,Bacteria(100.0),Proteobacteria(44.6),Gammaproteobacteria(30.0),Chromatiales(30.0),Chromatiaceae(30.0),Rheinheimera(30.0)
OTU_2386,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(97.1),Rhizobiales(95.0),Rhizobiales_incertae_sedis(83.8),Bauldia(64.2)
OTU_2383,Bacteria(100.0),Proteobacteria(87.5),Deltaproteobacteria(34.5),Desulfovibrionales(34.5),Desulfovibrionaceae(34.5),Desulfovibrio(34.5)
OTU_2388,Bacteria(100.0),Proteobacteria(99.9),Deltaproteobacteria(86.7),Myxococcales(70.1),Myxococcaceae(51.6),Pyxidicoccus(47.9)
OTU_2391,Bacteria(100.0),Chloroflexi.ph(99.7),Anaerolineae(84.2),Anaerolineales(67.7),Anaerolineaceae(55.0),Longilinea(44.3)
OTU_2390,Bacteria(100.0),Proteobacteria(99.8),Alphaproteobacteria(84.9),Rhodospirillales(60.3),Rhodospirillaceae(47.4),Thalassobaculum(45.1)
OTU_2394,Bacteria(100.0),Tenericutes(36.6),Mollicutes(27.7),Mycoplasmatales(27.7),Mycoplasmataceae(27.7),Mycoplasma(27.7)
OTU_2385,Bacteria(100.0),Actinobacteria(99.9),Actinobacteria(90.6),Solirubrobacterales(83.9),Conexibacteraceae(61.6),Conexibacter(51.2)
OTU_2387,Bacteria(100.0),Actinobacteria(100.0),Actinobacteria(100.0),Actinomycetales(100.0),Streptosporangiaceae(99.7),Nonomuraea(99.7)
OTU_2392,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(98.6),Legionellales(98.6),Coxiellaceae(97.9),Aquicella(97.1)
OTU_2389,Bacteria(100.0),Proteobacteria(72.3),Gammaproteobacteria(45.8),Enterobacteriales(45.8),Enterobacteriaceae(41.3),Cronobacter(41.3)
OTU_2396,Bacteria(100.0),Firmicutes(44.6),Clostridia(30.0),Natranaerobiales(30.0),Natranaerobiaceae(30.0),Dethiobacter(30.0)
OTU_2395,Bacteria(100.0),Firmicutes(66.0),Clostridia(32.9),Clostridiales(32.9),Clostridiaceae_1(32.9),Thermobrachium(32.9)
OTU_2393,Bacteria(100.0),Actinobacteria(93.1),Actinobacteria(66.1),Actinomycetales(54.4),Thermomonosporaceae(43.1),Actinocorallia(43.1)
OTU_2397,Bacteria(100.0),Firmicutes(100.0),Bacilli(98.3),Bacillales(96.8),Bacillaceae_1(92.4),Bacillus(79.9)
OTU_2401,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(95.6),Rhizobiales(95.6),Hyphomicrobiaceae(94.2),Pedomicrobium(77.6)
OTU_2400,Bacteria(100.0),Proteobacteria(48.3),Gammaproteobacteria(31.1),Alteromonadales(31.1),Colwelliaceae(31.1),Thalassomonas(31.1)
OTU_2403,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(97.2),Legionellales(94.6),Legionellaceae(93.2),Legionella(81.1)
OTU_2398,Bacteria(100.0),Bacteroidetes(66.0),Bacteroidia(38.4),Bacteroidales(38.4),Bacteroidaceae(38.4),Acetomicrobium(38.4)
OTU_2405,Bacteria(100.0),Tenericutes(39.0),Mollicutes(28.1),Acholeplasmatales(28.1),Acholeplasmataceae(28.1),Acholeplasma(28.1)
OTU_2402,Bacteria(100.0),Firmicutes(98.3),Clostridia(69.5),Clostridiales(53.7),Clostridiales_Incertae_Sedis_III(43.1),Caldicellulosiruptor(43.1)
OTU_2399,Bacteria(100.0),Actinobacteria(99.9),Actinobacteria(90.9),Acidimicrobiales(68.8),Acidimicrobineae_incertae_sedis(56.5),Aciditerrimonas(48.9)
OTU_2406,Bacteria(100.0),Chloroflexi.ph(78.7),Anaerolineae(54.9),Anaerolineales(52.1),Anaerolineaceae(41.9),Bellilinea(41.9)
OTU_2404,Bacteria(100.0),Planctomycetes(99.9),Planctomycetacia(88.2),Planctomycetales(81.2),Planctomycetaceae(72.5),Zavarzinella(46.5)
OTU_2407,Bacteria(100.0),Proteobacteria(99.8),Deltaproteobacteria(84.2),Syntrophobacterales(63.2),Syntrophaceae(50.2),Desulfomonile(46.5)
OTU_2412,Bacteria(100.0),Proteobacteria(100.0),Betaproteobacteria(97.1),Nitrosomonadales(92.3),Nitrosomonadaceae(90.8),Nitrosospira(74.2)
OTU_2410,Bacteria(100.0),Chloroflexi.ph(66.0),Ktedonobacteria(38.4),Thermogemmatisporales(38.4),Thermogemmatisporaceae(38.4),Thermogemmatispora(38.4)
OTU_2408,Bacteria(100.0),Firmicutes(99.9),Clostridia(87.2),Natranaerobiales(73.7),Natranaerobiaceae(63.0),Dethiobacter(51.2)
OTU_2414,Bacteria(100.0),Firmicutes(99.9),Bacilli(89.2),Bacillales(84.9),Pasteuriaceae(75.8),Pasteuria(58.7)
OTU_2409,Bacteria(100.0),Proteobacteria(48.3),Gammaproteobacteria(31.1),Xanthomonadales(31.1),Xanthomonadaceae(31.1),Stenotrophomonas(31.1)
OTU_2411,Bacteria(100.0),Bacteroidetes(53.9),Bacteroidia(32.9),Bacteroidales(32.9),Bacteroidaceae(32.9),Acetomicrobium(32.9)
OTU_2417,Bacteria(100.0),Firmicutes(100.0),Clostridia(95.6),Clostridiales(95.6),Peptostreptococcaceae(83.8),Peptostreptococcus(61.9)
OTU_2413,Bacteria(100.0),Proteobacteria(99.8),Deltaproteobacteria(86.7),Myxococcales(67.7),Polyangiaceae(51.6),Chondromyces(47.1)
OTU_2415,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(98.9),Xanthomonadales(98.9),Sinobacteraceae(98.6),Steroidobacter(98.6)
OTU_2418,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(98.0),Legionellales(97.7),Coxiellaceae(96.4),Aquicella(91.7)
OTU_2416,Bacteria(100.0),Firmicutes(59.8),Clostridia(34.5),Clostridiales(34.5),Clostridiales_Incertae_Sedis_XI(34.5),Gallicola(34.5)
OTU_2419,Bacteria(100.0),Firmicutes(100.0),Clostridia(97.1),Clostridiales(97.1),Clostridiaceae_1(91.1),Anaerobacter(70.9)
OTU_2421,Bacteria(100.0),Proteobacteria(99.7),Alphaproteobacteria(72.4),Rhodospirillales(59.4),Rhodospirillaceae(46.7),Oceanibaculum(44.9)
OTU_2422,Bacteria(100.0),Tenericutes(78.7),Mollicutes(50.5),Anaeroplasmatales(47.0),Anaeroplasmataceae(40.3),Anaeroplasma(40.3)
OTU_2423,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(88.5),Rhodobacterales(73.7),Rhodobacteraceae(63.0),Rhodovulum(51.2)
OTU_2424,Bacteria(100.0),Actinobacteria(42.6),Actinobacteria(28.7),Actinomycetales(28.7),Propionibacteriaceae(28.7),Propionibacterium(28.7)
OTU_2420,Bacteria(100.0),Firmicutes(100.0),Bacilli(90.6),Bacillales(87.4),Paenibacillaceae_1(72.5),Paenibacillus(56.3)
OTU_2425,Bacteria(100.0),Planctomycetes(39.0),Phycisphaerae(27.8),Phycisphaerales(27.8),Phycisphaeraceae(27.8),Phycisphaera(27.8)
OTU_2432,Bacteria(100.0),Proteobacteria(36.6),Gammaproteobacteria(27.7),Xanthomonadales(27.7),Sinobacteraceae(27.7),Nevskia(27.7)
OTU_2431,Bacteria(100.0),Proteobacteria(44.6),Gammaproteobacteria(29.5),Xanthomonadales(29.5),Xanthomonadaceae(29.5),Frateuria(29.5)
OTU_2434,Bacteria(100.0),Verrucomicrobia(66.0),Opitutae(31.9),Opitutales(31.9),Opitutaceae(31.9),Alterococcus(31.9)
OTU_2433,Bacteria(100.0),Proteobacteria(68.9),Deltaproteobacteria(41.7),Desulfobacterales(41.7),Desulfobacteraceae(41.0),Desulfococcus(41.0)
OTU_2428,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(90.2),Rhodospirillales(81.2),Rhodospirillaceae(72.5),Oceanibaculum(54.0)
OTU_2438,Bacteria(100.0),Proteobacteria(36.5),Alphaproteobacteria(27.5),Rhizobiales(27.5),Xanthobacteraceae(27.5),Labrys(27.5)
OTU_2429,Bacteria(100.0),Firmicutes(43.9),Clostridia(29.5),Clostridiales(29.5),Clostridiaceae_4(29.5),Geosporobacter(29.5)
OTU_2427,Bacteria(100.0),Firmicutes(84.2),Clostridia(62.5),Thermoanaerobacterales(52.1),Thermoanaerobacteraceae(41.9),Desulfovirgula(41.9)
OTU_2430,Bacteria(100.0),Spirochaetes(99.0),Spirochaetes(75.6),Spirochaetales(61.3),Spirochaetaceae(47.4),Spirochaeta(45.8)
OTU_2440,Bacteria(100.0),Firmicutes(36.5),Bacilli(27.5),Lactobacillales(27.5),Streptococcaceae(27.5),Streptococcus(27.5)
OTU_2426,Bacteria(100.0),Firmicutes(99.8),Clostridia(84.2),Thermoanaerobacterales(66.6),Thermoanaerobacteraceae(55.0),Caldanaerobius(48.5)
OTU_2435,Bacteria(100.0),Proteobacteria(99.0),Deltaproteobacteria(68.4),Syntrophobacterales(56.8),Syntrophobacteraceae(44.7),Thermodesulforhabdus(44.7)
OTU_2436,Bacteria(100.0),Nitrospira.ph(100.0),Nitrospira.cl(96.6),Nitrospirales(96.6),Nitrospiraceae(96.4),Nitrospira(92.4)
OTU_2439,Bacteria(100.0),Firmicutes(59.8),Clostridia(34.5),Clostridiales(34.5),Peptostreptococcaceae(34.5),Acetoanaerobium(34.5)
OTU_2437,Bacteria(100.0),Bacteroidetes(90.6),Bacteroidia(64.6),Bacteroidales(54.4),Bacteroidaceae(43.1),Acetomicrobium(43.1)
OTU_2441,Bacteria(100.0),Chloroflexi.ph(42.6),Chloroflexi.cl(28.7),Chloroflexales(28.7),Chloroflexaceae(28.7),Roseiflexus(28.7)
OTU_2447,Bacteria(100.0),Planctomycetes(99.4),Planctomycetacia(79.2),Planctomycetales(63.2),Planctomycetaceae(49.1),Gemmata(44.4)
OTU_2446,Bacteria(100.0),Proteobacteria(36.5),Alphaproteobacteria(27.5),Rhodobacterales(27.5),Rhodobacteraceae(27.5),Salipiger(27.5)
OTU_2449,Bacteria(100.0),Planctomycetes(99.3),Planctomycetacia(77.5),Planctomycetales(62.2),Planctomycetaceae(49.1),Isosphaera(44.4)
OTU_2451,Bacteria(100.0),Proteobacteria(36.5),Gammaproteobacteria(27.5),Xanthomonadales(27.5),Xanthomonadaceae(27.5),Xylella(27.5)
OTU_2445,Bacteria(100.0),Proteobacteria(36.5),Epsilonproteobacteria(27.5),Campylobacterales(27.5),Campylobacteraceae(27.5),Campylobacter(27.5)
OTU_2442,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(90.9),Legionellales(68.8),Legionellaceae(58.3),Legionella(49.5)
OTU_2443,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(93.4),Myxococcales(89.6),Haliangiaceae(69.0),Haliangium(54.0)
OTU_2444,Bacteria(100.0),Proteobacteria(99.6),Deltaproteobacteria(77.5),Desulfobacterales(62.2),Desulfobacteraceae(48.1),Desulfobotulus(46.1)
OTU_2450,Bacteria(100.0),Chlamydiae(100.0),Chlamydiae(96.5),Chlamydiales(96.5),Parachlamydiaceae(85.3),Parachlamydia(60.6)
OTU_2448,Bacteria(100.0),Gemmatimonadetes(100.0),Gemmatimonadetes(94.7),Gemmatimonadales(94.6),Gemmatimonadaceae(93.2),Gemmatimonas(82.2)
OTU_2453,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(98.0),Bdellovibrionales(98.0),Bdellovibrionaceae(97.9),Bdellovibrio(97.1)
OTU_2455,Bacteria(100.0),Proteobacteria(99.8),Alphaproteobacteria(83.2),Rhodospirillales(60.3),Rhodospirillaceae(46.7),Oceanibaculum(45.5)
OTU_2452,Bacteria(100.0),Verrucomicrobia(75.7),Opitutae(50.5),Puniceicoccales(50.5),Puniceicoccaceae(41.6),Puniceicoccus(41.6)
OTU_2461,Bacteria(100.0),Planctomycetes(95.2),Planctomycetacia(68.4),Planctomycetales(56.8),Planctomycetaceae(44.7),Blastopirellula(44.7)
OTU_2456,Bacteria(100.0),Firmicutes(56.9),Erysipelotrichia(33.6),Erysipelotrichales(33.6),Erysipelotrichaceae(33.6),Holdemania(33.6)
OTU_2457,Bacteria(100.0),Verrucomicrobia(84.2),Opitutae(59.4),Opitutales(51.3),Opitutaceae(41.6),Alterococcus(41.6)
OTU_2454,Bacteria(100.0),Proteobacteria(99.5),Deltaproteobacteria(54.9),Desulfuromonadales(52.1),Geobacteraceae(41.9),Geobacter(41.9)
OTU_2459,Bacteria(100.0),Proteobacteria(75.7),Alphaproteobacteria(41.7),Sphingomonadales(41.7),Sphingomonadaceae(41.0),Sandarakinorhabdus(41.0)
OTU_2460,Bacteria(100.0),Verrucomicrobia(98.7),Verrucomicrobiae(72.4),Verrucomicrobiales(59.4),Verrucomicrobiaceae(46.7),Prosthecobacter(44.4)
OTU_2458,Bacteria(100.0),Proteobacteria(66.0),Gammaproteobacteria(38.4),Oceanospirillales(38.4),Oceanospirillales_incertae_sedis(38.4),Salicola(38.4)
OTU_2466,Bacteria(100.0),Firmicutes(99.9),Clostridia(71.0),Clostridiales(58.6),Clostridiaceae_2(46.0),Alkaliphilus(45.1)
OTU_2464,Bacteria(100.0),Firmicutes(59.8),Clostridia(34.5),Clostridiales(34.5),Eubacteriaceae(34.5),Eubacterium(34.5)
OTU_2463,Bacteria(100.0),Bacteroidetes(43.3),Flavobacteria(29.1),Flavobacteriales(29.1),Flavobacteriaceae(29.1),Chryseobacterium(29.1)
OTU_2465,Bacteria(100.0),Proteobacteria(53.9),Epsilonproteobacteria(30.4),Campylobacterales(30.4),Campylobacteraceae(30.4),Arcobacter(30.4)
OTU_2462,Bacteria(100.0),Chlamydiae(93.1),Chlamydiae(66.1),Chlamydiales(55.0),Simkaniaceae(43.6),Simkania(43.6)
OTU_2468,Bacteria(100.0),Proteobacteria(51.0),Betaproteobacteria(31.9),Burkholderiales(31.9),Sutterellaceae(31.9),Parasutterella(31.9)
OTU_2467,Bacteria(100.0),Firmicutes(42.6),Erysipelotrichia(28.7),Erysipelotrichales(28.7),Erysipelotrichaceae(28.7),Erysipelotrichaceae_incertae_sedis(28.7)
OTU_2474,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(94.0),Myxococcales(93.1),Polyangiaceae(81.2),Byssovorax(61.9)
OTU_2470,Bacteria(100.0),Proteobacteria(99.9),Deltaproteobacteria(87.6),Syntrophobacterales(65.5),Syntrophaceae(53.2),Desulfomonile(46.1)
OTU_2471,Bacteria(100.0),Proteobacteria(36.8),Gammaproteobacteria(27.7),Chromatiales(27.7),Chromatiaceae(27.7),Thiodictyon(27.7)
OTU_2473,Bacteria(100.0),Chlamydiae(100.0),Chlamydiae(98.3),Chlamydiales(98.3),Parachlamydiaceae(96.4),Parachlamydia(78.6)
OTU_2472,Bacteria(100.0),Fibrobacteres(68.9),Fibrobacteria(41.7),Fibrobacterales(41.7),Fibrobacteraceae(41.0),Fibrobacter(41.0)
OTU_2475,Bacteria(100.0),Proteobacteria(99.5),Alphaproteobacteria(80.9),Rickettsiales(64.4),Rickettsiaceae(50.2),Rickettsia(47.1)
